,car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
1447,527z9tzqgG1lLEwXXpHqO8ti,Mercedes-Benz GL-Class 2008 Burgandy, 6195000,"Oyo State, Ibadan",Mercedes-Benz,GL-Class,2008,Burgandy,Foreign Used,106974,4700,Imported,Imported,,,,,,,SUV,Petrol,Automatic
1638,kebopqOaylwMAqkXaLYbzltb,Toyota Corolla 2010 Black, 4908750,"Lagos State, Alimosho",Toyota,Corolla,2010,Black,Foreign Used,264715,1800,Imported,Imported,,,,,,,,Petrol,Automatic
1639,z1BnTiUj9dlztDnjfS9DhEa,Suzuki Grand Vitara 2014 Gray, 2835000,"Lagos State, Ikoyi",Suzuki,Grand Vitara,2014,Gray,Nigerian Used,187632,2400,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
1640,cEfgSJ9CVGzVagteeZoZCRgL,Toyota Corolla 2003 Black, 2808000,"Abuja (FCT), Wuse",Toyota,Corolla,2003,Black,Nigerian Used,373326,1800,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
1641,eQutU7RP63UkR1XimBrEvIQg,Toyota Camry 2007 Gray, 2940000,"Lagos State, Mushin",Toyota,Camry,2007,Gray,Nigerian Used,78736,2400,Registered,Registered,,,,,,,,Petrol,Manual
1642,hO2zslLZL7FPEMqaYU98ZwhY,Lexus ES 350 2010 Silver, 5512000,"Lagos State, Magodo",Lexus,ES,2010,Silver,Nigerian Used,124612,3500,Registered,Imported,350,Front,LAGOS,5,6,,Sedan,Petrol,Automatic
2891,waQ4g3zKlSp5Dhe0pUlyNcwx,Toyota Highlander 2009 Black, 7072000,"Lagos State, Ifako-Ijaiye",Toyota,Highlander,2009,Black,Nigerian Used,226445,2700,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
2892,hzNj46kaS1Y35iU8wNbjOCbg,Honda CR-V 2004 Green, 1872000,"Abuja (FCT), Mararaba",Honda,CR-V,2004,Green,Nigerian Used,400608,2400,Registered,Registered,,,"FCT, ABUJA",,,,,Petrol,Automatic
2893,sttncgKLDEwM5SbRxR3q7oBz,Volkswagen Golf 1999 Black, 2100000,"Lagos State, Ikorodu",Volkswagen,Golf,1999,Black,Foreign Used,368984,1800,Imported,Imported,,,,,,,,Petrol,Manual
2899,ClwQAnPXvzPqZ0kRbZxJpOUt,Toyota Camry 2004 Gold, 2100000,"Rivers State, Port-Harcourt",Toyota,Camry,2004,Gold,Nigerian Used,247433,2400,Registered,Registered,XLE 4dr Sedan (2.4L 4cyl 4A),Front,,5,4,157,Sedan,Petrol,Automatic
2900,Bx6PLwpAcGLzXkqStp3Ffe3j,Ford Taurus 2011 Blue, 4200000,"Oyo State, Ibadan",Ford,Taurus,2011,Blue,Nigerian Used,191707,3700,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
2901,cZOcCG4pR61KXJY7yywQzM9o,Ford Edge 2012 White, 2935000,"Lagos State, Lekki",Ford,Edge,2012,White,Nigerian Used,383838,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
2902,UtdyCT6kLdFNFcyB3BM90GE,Honda Accord 2008 Black, 3016000,"Lagos State, Ikeja",Honda,Accord,2008,Black,Nigerian Used,248512,3500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2903,i8VpRKtZpnclMu77UA9PBpA7,Honda Accord 1999 Black, 1050000,"Ondo State, Akure",Honda,Accord,1999,Black,Nigerian Used,287132,1800,Registered,Registered,,,ONDO,,,,,Petrol,Manual
2904,pJ1bNmUIjp0nWsHsnmPAK6H9,Lexus ES 2005 Gray, 2625000,"Abuja (FCT), Jabi",Lexus,ES,2005,Gray,Nigerian Used,192007,3300,Registered,Imported,,,ABUJA,,,,,Petrol,Automatic
2905,q3rhjkrlh8tkozESvapZ9QgQ,Toyota Camry 2002 Red, 1580000,"Abuja (FCT), Mararaba",Toyota,Camry,2002,Red,Nigerian Used,204715,2400,Registered,Registered,,,Nasarawa State,,,,,Petrol,Automatic
2906,zse6Mhp6jKx7dB9fAMglpHnW,Toyota Highlander 2003 Blue, 3328000,"Abuja (FCT), Jabi",Toyota,Highlander,2003,Blue,Nigerian Used,143995,2400,Registered,Registered,,,,,,,SUV,Petrol,Automatic
2907,z00FUwUThI1nYC5DKIN9I4YZ,Honda Accord 2004 Silver, 1028998,"Ogun State, Ado-Odo/Ota",Honda,Accord,2004,Silver,Nigerian Used,202366,3200,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2908,kzPlDFg1p6XtaCD0wgttWh5K,Lexus GS 2006 Silver, 2835000,"Oyo State, Ibadan",Lexus,GS,2006,Silver,Foreign Used,300083,3000,Imported,Imported,,,,,,,,Petrol,Automatic
2909,hfacpoJ0s6kieSw4liTjq5Vj,Hyundai Tucson 2008 Silver, 1470000,"Ogun State, Ado-Odo/Ota",Hyundai,Tucson,2008,Silver,Nigerian Used,211188,2000,Registered,Imported,,,OGUN,,,,SUV,Petrol,Automatic
2910,iMc7PNyaD8Fwo9cD9vMZlPPv,Toyota Highlander 2017 Red, 17325000,"Oyo State, Ibadan",Toyota,Highlander,2017,Red,Foreign Used,98564,,Imported,Imported,,,,,,,SUV,Petrol,Automatic
2911,w23J1fsIwV9p3L0LY2pnihtu,Toyota Camry 2008 Silver, 3640000,"Abuja (FCT), Jabi",Toyota,Camry,2008,Silver,Nigerian Used,90538,2400,Registered,Registered,,,,,,,,Petrol,Automatic
2912,yISbKYne6sCU6zZjbupeRnXp,Volvo S40 2010 Blue, 2730000,"Oyo State, Ibadan",Volvo,S40,2010,Blue,Nigerian Used,180388,2400,Registered,Registered,,,,,,,,Petrol,Automatic
2913,5L5XnTN7env96Mb1q2AqPww8,Toyota Camry 2015 Black, 7592000,"Oyo State, Ibadan",Toyota,Camry,2015,Black,Nigerian Used,114979,2500,Registered,Registered,,,,,,,,Petrol,Automatic
2914,6cw7yLJC4fWWxfrbcgcAtMHA,Honda Accord 2009 Red, 3224000,"Abuja (FCT), Lugbe District",Honda,Accord,2009,Red,Nigerian Used,106491,2400,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2915,wcBdfkEC1M2HHF8BDyOlNaip,Toyota RAV4 2010 Gold, 3906000,"Abuja (FCT), Garki 2",Toyota,RAV4,2010,Gold,Nigerian Used,112763,2500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
2916,fVC9NfKUrhKJhR4vkgsIL1O,Toyota Sequoia 2005 Black, 2912000,"Abuja (FCT), Garki 2",Toyota,Sequoia,2005,Black,Nigerian Used,321570,4700,Registered,Registered,Limited 4dr SUV 4WD (4.7L 8cyl 5A),,,,8,,SUV,Petrol,Automatic
2917,8wcQH245BvrZWSg12Fq6iefh,Lexus IS 2009 White, 5512000,"Lagos State, Ikeja",Lexus,IS,2009,White,Nigerian Used,134709,2500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2918,nfsOH0gtM374BIP79W8ogSCF,Infiniti G35 2008 Gray, 3150000,"Lagos State, Ojodu",Infiniti,G35,2008,Gray,Nigerian Used,245408,3500,Registered,Imported,,,,,,,,Petrol,Automatic
2919,wPWsTD63jfkZtqZWEz6sjLeu,Ford F-150 2005 Black, 3045000,"Abuja (FCT), Garki 2",Ford,F-150,2005,Black,Nigerian Used,385147,4600,Registered,Registered,,,,,,,Pick-up Single Cabin,Petrol,Automatic
2920,wpYcyHrcpfkco11z5j6uyWki,Jeep Grand Cherokee 2005 Red, 3570000,"Lagos State, Ikorodu",Jeep,Grand Cherokee,2005,Red,Foreign Used,264493,3700,Imported,Imported,,,,,,,SUV,Petrol,Automatic
2921,5tbf0cw9TRcVgo4vwCkuYDNr,Toyota Highlander Sport 2009 Silver, 10400000,"Lagos State, Yaba",Toyota,Highlander,2009,Silver,Foreign Used,142598,3500,Imported,Imported,Sport,Front Wheel,,7,6,274,SUV,Petrol,Automatic
2922,f6Ya4nVIClQlH81FsYWeoB4N,Volkswagen Golf 1999 Silver, 1995000,"Lagos State, Ilupeju",Volkswagen,Golf,1999,Silver,Foreign Used,169026,2000,Imported,Imported,,,,,,,,Petrol,Manual
2923,ksPzLYya1rmtoD9O2dG4MWNH,Toyota Camry 1998 Gray, 945000,"Abuja (FCT), Lugbe District",Toyota,Camry,1998,Gray,Nigerian Used,212412,2200,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2924,12PkogUeAiKPCcSMFx76R4An,Toyota Tacoma 2005 Black, 7800000,"Oyo State, Ibadan",Toyota,Tacoma,2005,Black,Nigerian Used,92155,4000,Registered,Registered,,,,,,,,Petrol,Automatic
2925,v9wNdeVR2P5dI3DU49AiwivF,Mercedes-Benz C300 2008 Gray, 4576000,"Abuja (FCT), Lugbe District",Mercedes-Benz,C300,2008,Gray,Nigerian Used,251221,3000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
2926,wEYO9AcPGcpS7gTEcr5paJvW,New Suzuki Ertiga 2022 Silver, 17542000,"Lagos State, Ilupeju",Suzuki,Ertiga,2022,Silver,Brand New,0,,,,,,,,,,,,Automatic
2927,wI5WkwtumQdPm9sIIPaaNZg5,Acura TL 2011 Red, 4160000,"Abuja (FCT), Jabi",Acura,TL,2011,Red,Nigerian Used,325818,3700,Registered,Imported,,,ABUJA,,,,,Petrol,Automatic
2928,xvMXKYcrsVpACREDpGzteorn,Kia Sorento 2005 Silver, 1260000,"Lagos State, Amuwo-Odofin",Kia,Sorento,2005,Silver,Nigerian Used,224138,2500,Registered,Imported,,,,,,,SUV,Diesel,Automatic
2929,adEuICk99anZkyByUIhkAynq,Toyota Corolla 2010 White, 5040000,"Lagos State, Ikeja",Toyota,Corolla,2010,White,Foreign Used,172007,1800,Imported,Imported,LE 4dr Sedan (1.8L 4cyl 4A),Front,,5,4,132,Sedan,Petrol,Automatic
2930,8x6t8IUFNNLz08pEinIKr98a,Toyota Avensis 2012 Black, 3150000,"Lagos State, Lekki",Toyota,Avensis,2012,Black,Nigerian Used,7669,2000,Registered,Imported,,,,,,,,Petrol,Automatic
2931,raU0OP1DZUrjIcwbRyD4UonF,Toyota Corolla Sedan 2003 Red, 2205000,"Ondo State, Akure",Toyota,Corolla,2003,Red,Nigerian Used,498204,1800,Registered,Registered,Sedan,Front,Lagos,5,4,90,,Petrol,Automatic
2932,4V7iDqQiX30lFO0kZjx1kzFl,Lexus ES 2009 Black, 5850000,"Rivers State, Port-Harcourt",Lexus,ES,2009,Black,Nigerian Used,69562,3500,Registered,Imported,,,,,,,,Petrol,Automatic
2933,yWvgkIEAQ6WS1C2qBqDDofQd,Honda CR-V 2004 Silver, 1419075,"Abuja (FCT), Wuse",Honda,CR-V,2004,Silver,Nigerian Used,216214,2400,Registered,Registered,,,Abuja,,,,SUV,Petrol,Automatic
2934,kSY9NTGwGCvWkWKqBIjX8GAj,New Suzuki S-Presso 2022 Silver, 10290000,"Lagos State, Ilupeju",Suzuki,S-Presso,2022,Silver,Brand New,0,,,,,,,,,,,,Automatic
2935,ubQ4X5cmqLVAJcTqkQT3xGcu,Toyota Sequoia 2007 White, 6637500,"Lagos State, Ikeja",Toyota,Sequoia,2007,White,Nigerian Used,170017,4700,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
2936,xB5pzbmAUYq8f2BwgInFhAOR,Acura TL 2010 Gray, 5720000,"Lagos State, Mushin",Acura,TL,2010,Gray,Foreign Used,128399,3700,Imported,Imported,,,,,,,,Petrol,Automatic
2937,cwgEKwMn6JJ560MQXtj1e4sa,Lexus RX 300 2002 Gold, 2100000,"Lagos State, Alimosho",Lexus,RX 300,2002,Gold,Nigerian Used,130319,3000,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2938,awLtMsEdcsNSlVABsPomVoGq,Audi A3 2007 Black, 4462500,"Kaduna State, Kaduna / Kaduna State",Audi,A3,2007,Black,Foreign Used,341936,2000,Imported,Imported,,,,,,,,Petrol,Automatic
2939,BJnpvk5mnzcTjfGR7fGv2lEu,Ford Mustang 2016 Gray, 12075000,"Lagos State, Lekki",Ford,Mustang,2016,Gray,Nigerian Used,128917,3700,Registered,Imported,,,,,,,Coupe,Petrol,Automatic
2940,u35nJBgfimR9DA03u3eohD2r,Peugeot 406 2.0 HDi ST 2004 Black, 2288000,"Kaduna State, Kaduna / Kaduna State",Peugeot,406,2004,Black,Nigerian Used,124436,2000,Registered,Brand new,2.0 HDi ST,Front Wheel,Kano,5,4,107,Sedan,Petrol,Manual
2941,uErDwY4ocqlptya3vsc0tKUX,Toyota Corolla 2009 Gray, 3640000,"Lagos State, Kosofe",Toyota,Corolla,2009,Gray,Nigerian Used,319376,1800,Registered,Registered,,,,,,,,Petrol,Automatic
2942,7CSfJKc9uTndBQtZ7GCMw1fx,Toyota RAV4 2007 Red, 6864000,"Kaduna State, Kaduna / Kaduna State",Toyota,RAV4,2007,Red,Foreign Used,182272,3000,Imported,Imported,,,,,,,,Petrol,Automatic
2943,Bl9il5OxJOfbBeUkRpGiwA1k,Toyota Corolla 2004 Red, 2467500,"Lagos State, Alimosho",Toyota,Corolla,2004,Red,Nigerian Used,455853,2400,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
2944,kTFZPOjfiJR5g6cyCOoIdJPD,Lexus RX 2000 Gray, 2912000,"Abuja (FCT), Kubwa",Lexus,RX,2000,Gray,Nigerian Used,196005,3300,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
2945,sJRimNcSqoE2oKmNnkVCBQ2K,Toyota Camry 1999 Red, 945000,"Lagos State, Kosofe",Toyota,Camry,1999,Red,Nigerian Used,298498,2200,Registered,Imported,,,,,,,,Petrol,Automatic
2946,uCWBNUlHHz4v5yfS9wiIsHnq,Mercedes-Benz C240 2005 Black, 3120000,"Ogun State, Ado-Odo/Ota",Mercedes-Benz,C240,2005,Black,Nigerian Used,355015,3200,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2947,nQfBIsWixBeq2DsWW0JliGqj,Kia Cerato 2010 Black, 2496000,"Abuja (FCT), Kubwa",Kia,Cerato,2010,Black,Nigerian Used,163149,1600,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
2948,aQPaOKGypCMY1YAEqCnch93u,Toyota Matrix 2003 Black, 2016000,"Ogun State, Ado-Odo/Ota",Toyota,Matrix,2003,Black,Nigerian Used,350752,1800,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2949,mlDK3kx13K7x10lalZQr3dWr,Chevrolet Orlando 2011 Gray, 7140000,"Lagos State, Ikoyi",Chevrolet,Orlando,2011,Gray,Nigerian Used,108932,3000,Registered,Imported,,,LAGOS,,,,,Petrol,Manual
2950,5HPMU7qlOrJ4r9TlkkSKk8e3,Toyota Corolla 1.8 TS 2005 Silver, 2704000,"Lagos State, Ikeja",Toyota,Corolla,2005,Silver,Nigerian Used,211192,1800,Registered,Imported,1.8 TS,Front,LAGOS,5,4,183,Hatchback,Petrol,Automatic
2951,rKgQZUaS7YCrGB0G3dUQJsI0,Nissan Murano SL 2010 Red, 2835000,"Lagos State, Ikeja",Nissan,Murano,2010,Red,Nigerian Used,219060,3500,Registered,Imported,SL,Front Wheel,LAGOS,5,6,269,SUV,Petrol,CVT
2952,2TZwngp4vO7OOQ0sdHB8uxWv,Mitsubishi ASX 2011 Silver, 4725000,"Abuja (FCT), Wuse",Mitsubishi,ASX,2011,Silver,Nigerian Used,133882,2000,Registered,Imported,,,Abuja,,,,SUV,Petrol,Automatic
2953,d1ehagMNamtQIhSda2eOWc80,Toyota Corolla 2004 Gold, 2912000,"Lagos State, Ogba",Toyota,Corolla,2004,Gold,Nigerian Used,298033,1600,Registered,Imported,,,,,,,,Petrol,Automatic
2954,CqdHdmS5vcod0bglYY6ErjoH,Toyota Avensis 2011 Blue, 2415000,"Lagos State, Alimosho",Toyota,Avensis,2011,Blue,Nigerian Used,163346,2000,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
2955,rKJeR203TdkMZuwIE4FiSdZV,Mazda 323 2002 Silver, 2310000,"Ogun State, Ado-Odo/Ota",Mazda,323,2002,Silver,Foreign Used,336282,1800,Imported,Imported,,,,,,,,Petrol,Manual
2956,dMTM5UxIZGpttQSvLweiutmt,Toyota Venza 2012 Black, 7800000,"Abuja (FCT), Jabi",Toyota,Venza,2012,Black,Nigerian Used,270826,3500,Registered,Imported,,,,,,,,Petrol,Automatic
2957,so75WCiVjydIdY37m94FlKUL,Acura MDX 2013 Blue, 3675000,"Abuja (FCT), Wuse",Acura,MDX,2013,Blue,Nigerian Used,206311,3500,Registered,Imported,,,Abuja,,,,,Petrol,Automatic
2958,mgwotZltPcOedU8iphVqZhZ2,Toyota Sienna 2002 Blue, 2184000,"Lagos State, Alimosho",Toyota,Sienna,2002,Blue,Nigerian Used,499537,3000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
2959,1aL0wkbN9lqeQuSmwij9Xl6q,Lexus RX 300 4WD 2003 Silver, 2500000,"Lagos State, Amuwo-Odofin",Lexus,RX,2003,Silver,Nigerian Used,233698,3000,Registered,Imported,300 4WD,All Wheel,LAGOS,5,6,201,SUV,Petrol,Automatic
2960,oJ5GwqDAq3bGjqbcLpBdN24x,Toyota Sienna 2006 White, 4410000,"Lagos State, Ifako-Ijaiye",Toyota,Sienna,2006,White,Foreign Used,280658,3300,Imported,Imported,,,,,,,SUV,Petrol,Automatic
2961,fYQED2PFLXfFTJGKdxoG3gDf,Mercedes-Benz C250 2011 White, 4200000,"Lagos State, Ilupeju",Mercedes-Benz,C250,2011,White,Nigerian Used,130298,2500,Registered,Registered,,,,,,,,Petrol,Manual
2962,xvrO7eI3mGPc3YIBCRqAcEtO,Toyota Camry 2016 Silver, 10400000,"Abuja (FCT), Wuse",Toyota,Camry,2016,Silver,Foreign Used,43353,2500,Imported,Imported,,,,,,,,Petrol,Automatic
2963,8BViimDX9AL7MAgw9Le9oLId,New Suzuki Ciaz 2022 Brown, 17444000,"Lagos State, Ilupeju",Suzuki,Ciaz,2022,Brown,Brand New,0,,,,,,,,,,,,Automatic
2964,937UAVS9NMXS4aIAtFCCXHNU,Mercedes-Benz C300 2003 Black, 2310000,"Oyo State, Ibadan",Mercedes-Benz,C300,2003,Black,Nigerian Used,194700,2600,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
2965,eKlqdZgW5cvuSeyLEkLIPykp,Ford Edge 2013 Burgandy, 3675000,"Lagos State, Ifako-Ijaiye",Ford,Edge,2013,Burgandy,Nigerian Used,106572,3500,Registered,Imported,Limited 4dr AWD (3.5L 6cyl 6A),All Wheel,,5,6,285,SUV,Petrol,Automatic
2966,wWCwVl8Xe3xqU9Oq5adItJok,Toyota Camry 2008 Green, 3536000,"Abuja (FCT), Mararaba",Toyota,Camry,2008,Green,Nigerian Used,243458,2400,Registered,Imported,,,"FCT, ABUJA",,,,,Hybrid,Automatic
2967,aj01EqC0lf1IlHBhBgHpzJWN,Toyota Camry 1999 Green, 1102500,"Kwara State, Ilorin East",Toyota,Camry,1999,Green,Nigerian Used,344937,3000,Registered,Registered,,,,,,,,Petrol,Automatic
2968,5jwgJjMz9k0m9yYPJy4LBaPw,Acura ZDX 2013 Black, 7350000,"Lagos State, Apapa",Acura,ZDX,2013,Black,Nigerian Used,4786,3700,Registered,Imported,,,,,,,SUV,Petrol,Automatic
2969,dRFUu882Ivh3IrmYVduN6LAr,Nissan Primera 1998 Silver, 1050000,"Oyo State, Ibadan",Nissan,Primera,1998,Silver,Nigerian Used,296551,2000,Registered,Registered,,,,,,,,Petrol,Manual
2970,ni4zCDOqoyqvaqnGZxWttA32,Nissan Titan 2007 White, 9450000,"Ogun State, Ado-Odo/Ota",Nissan,Titan,2007,White,Foreign Used,362428,5600,Imported,Imported,,,,,,,Truck,Petrol,Automatic
2971,aDGr4KlDVfx3tvWLv0yc9FWr,Toyota Corolla 1.8 CE 2008 Gray, 2210000,"Imo State, Owerri",Toyota,Corolla,2008,Gray,Nigerian Used,2385539,2200,Registered,Registered,1.8 CE,Front,LAGOS,5,4,128,,Petrol,Automatic
2972,zog2DxxfisEpk0iOEY4BzpVl,Toyota Land Cruiser 2014 Black, 46800000,"Abuja (FCT), Wuse",Toyota,Land Cruiser,2014,Black,Nigerian Used,144341,5700,Registered,Imported,,,Abuja,,,,SUV,Petrol,Automatic
2973,1iyEVFLnpZdNcUmMwg2xOybZ,Kia Sorento 2013 Black, 8190000,"Abuja (FCT), Garki 2",Kia,Sorento,2013,Black,Foreign Used,252378,2400,Imported,Imported,,,,,,,,Petrol,Automatic
2974,kEh7RClfGdptXFh7XXy7XkwA,Honda CR-V 2002 Blue, 1768000,"Abuja (FCT), Garki 2",Honda,CR-V,2002,Blue,Nigerian Used,152820,2000,Registered,Registered,,,,,,,SUV,Petrol,Automatic
2975,5xBgVktJUM6Q7GRoFqp8meRY,Toyota Camry 2010 Gray, 4264000,"Lagos State, Amuwo-Odofin",Toyota,Camry,2010,Gray,Nigerian Used,157913,2500,Registered,Imported,,,,,,,,Petrol,Automatic
2976,pMQOBuqcwQ1YKJr3jB9z3ARM,Lexus GS 430 2002 Red, 1890000,"Abuja (FCT), Garki 2",Lexus,GS,2002,Red,Nigerian Used,377039,4300,Registered,Registered,430,Rear Wheel,,5,8,283,Sedan,Petrol,Automatic
2977,rnS9keznzzDMxABs3ije4smL,Mercedes-Benz GLK-Class 2013 Gray, 7875000,"Lagos State, Ikeja",Mercedes-Benz,GLK-Class,2013,Gray,Nigerian Used,80016,3500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
2978,rCY94NetKEN16Qn24WIqz1kF,Toyota Highlander 2003 Blue, 5616000,"Lagos State, Apapa",Toyota,Highlander,2003,Blue,Foreign Used,226186,3000,Imported,Imported,,,,,,,,Petrol,Automatic
2979,2UdKsyPWNduy9HbUsN3jVOU2,Hyundai Sonata 2008 Silver, 2652000,"Abuja (FCT), Lugbe District",Hyundai,Sonata,2008,Silver,Nigerian Used,169705,2400,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
2980,nAijMjkFn7t9HmZSlxd0ftbb,Toyota Highlander Limited V6 AWD 2002 Green, 3120000,"Abuja (FCT), Garki 2",Toyota,Highlander,2002,Green,Nigerian Used,114787,3000,Registered,Registered,Limited V6 AWD,All Wheel,,5,6,220,SUV,Petrol,Automatic
2981,wuFpTWKDNQxYFLQSJZpGcwBa,Toyota Camry 2003 Gray, 2600000,"Lagos State, Ikeja",Toyota,Camry,2003,Gray,Nigerian Used,119695,2400,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
2982,WnYMAlXaaSaFjDvxwkECpfa,Toyota Sienna 2000 White, 2100000,"Lagos State, Ikorodu",Toyota,Sienna,2000,White,Foreign Used,119889,3800,Imported,Imported,,,,,,,,Petrol,Automatic
2983,8Y0UA3ZMjwR8eTPufAlVZth,Honda Accord 2004 Gray, 1508000,"Abuja (FCT), Kubwa",Honda,Accord,2004,Gray,Nigerian Used,610465,2400,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
2984,7nZmZ0vuDloa3OteP3WAg5b,Toyota Corolla 2010 Black, 3650000,"Lagos State, Alimosho",Toyota,Corolla,2010,Black,Nigerian Used,157021,1800,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
2985,1buMZX61tltEJ9QxRafbRnYq,Toyota 4-Runner 2005 Gray, 3744000,"Oyo State, Ibadan",Toyota,4-Runner,2005,Gray,Nigerian Used,204863,4000,Registered,Registered,,,,,,,SUV,Petrol,Automatic
2986,8pZHDbJ9gcznH8vepDdCSGn9,Toyota Avalon 2005 Green, 1800750,"Lagos State, Ikorodu",Toyota,Avalon,2005,Green,Nigerian Used,123521,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
2987,zkIoHdMZdtlqW4bZmxZ9iKlr,Mercedes-Benz C300 2009 White, 4680000,"Oyo State, Ibadan",Mercedes-Benz,C300,2009,White,Nigerian Used,,3000,Registered,Registered,,,,,,,,Petrol,Automatic
2988,kdIknQXA2ldhTx12oIAxYqS5,Land Rover Discovery 2018 Gray, 44100000,"Lagos State, Lekki",Land Rover,Discovery,2018,Gray,Nigerian Used,50237,3000,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
2989,wbbjb09WJ0MTTsrJvdyak2Kf,Volkswagen Jetta 2009 Black, 1575000,"Lagos State, Lekki",Volkswagen,Jetta,2009,Black,Nigerian Used,134227,1600,Registered,Brand new,,,LAGOS,,,,,Petrol,Automatic
2990,nQfnmFf92NqacaMJpQOUtBHH,Toyota Highlander 2008 Red, 4725000,"Lagos State, Ikorodu",Toyota,Highlander,2008,Red,Nigerian Used,158234,3500,Registered,Registered,,,,,,,SUV,Electric,Automatic
2991,izQl2tuqI1KbN7BQbbSdwjzj,Dodge Durango 2012 Blue, 7350000,"Ondo State, Akure",Dodge,Durango,2012,Blue,Foreign Used,283195,3600,Imported,Imported,,,,,,,SUV,Petrol,Automatic
2992,ahqari11t3tGEbEkzS25pLE7,Toyota Camry 2008 Black, 3255000,"Abuja (FCT), Mararaba",Toyota,Camry,2008,Black,Nigerian Used,110364,2400,Registered,Imported,,,Abuja,,,,,Petrol,Automatic
2993,5xCQrF6J9KJCmB7u70xU1BhA,Toyota Sequoia 2004 Black, 3640000,"Lagos State, Magodo",Toyota,Sequoia,2004,Black,Nigerian Used,394917,4700,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
2994,dL5r9RR7g8LBB6IgP8hyzk4B,Suzuki Grand Vitara 2006 Gold, 4200000,"Abuja (FCT), Katampe",Suzuki,Grand Vitara,2006,Gold,Nigerian Used,243683,2700,Registered,Registered,,,,,,,SUV,Petrol,Automatic
2995,i6XLVHMvgsUmjPiMWqyg5HoV,Toyota Highlander Limited V6 2006 Black, 4368000,"Ondo State, Akure",Toyota,Highlander,2006,Black,Nigerian Used,209663,3300,Registered,Imported,Limited V6,All Wheel,Lagos,7,6,218,SUV,Petrol,Automatic
2996,1eyRaoT41tcgcKxRuL4yIdtY,Hyundai Sonata 2.4 SE 2009 Green, 2600000,"Lagos State, Isolo",Hyundai,Sonata,2009,Green,Nigerian Used,246568,2400,Registered,Imported,2.4 SE,Front Wheel,LAGOS,5,4,177,Sedan,Petrol,Automatic
2997,8SSEd195csVuGkj9IkCDkHfS,Toyota Avalon 2008 Gray, 3120000,"Lagos State, Ogba",Toyota,Avalon,2008,Gray,Nigerian Used,250514,3500,Registered,Imported,,,,,,,,Petrol,Automatic
2998,zgCyHJ74xa9oppEOcWsxgvRv,Toyota Corolla Liftback 2003 Gray, 2100000,"Kaduna State, Kaduna / Kaduna State",Toyota,Corolla,2003,Gray,Nigerian Used,145511,2000,Registered,Imported,Liftback,Front,KADUNA,5,4,97,,Petrol,Automatic
2999,p3sFmu371Mqfejyz56iwSYCV,Chevrolet Epica 2007 Silver, 1680000,"Lagos State, Ifako-Ijaiye",Chevrolet,Epica,2007,Silver,Nigerian Used,211150,,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3000,vc2h2lY16RjCSeGv4ED3a5ht,Mercedes-Benz S-Class S 500 (W222) 2016 White, 34650000,"Lagos State, Amuwo-Odofin",Mercedes-Benz,S-Class,2016,White,Foreign Used,46155,4600,Imported,Imported,S 500 (W222),Rear Wheel,,5,8,455,Sedan,Petrol,Automatic
3001,2J4eXpV8njjrzEEATvrnXirU,Toyota Camry 1999 Gray, 1155000,"Lagos State, Kosofe",Toyota,Camry,1999,Gray,Nigerian Used,285735,2200,Registered,Registered,,,,,,,,Petrol,Automatic
3002,5bY6FvARTeCrndIWzbgFlv9Y,Toyota Tundra 2010 White, 10500000,"Ondo State, Akure",Toyota,Tundra,2010,White,Foreign Used,135953,5700,Imported,Imported,,,,,,,Truck,Petrol,Automatic
